client_siren,salaries_distincts_2020,salaries_distincts_2021
382149326,5,
382212488,7,
382249530,5,
382270536,2,
382298370,1,
382347680,2,
382369338,1,
382384014,10,
382419851,1,
382446201,2,
382454056,1,
382471431,1,
382485027,48,
382490001,2,
382516953,4,
382526259,14,
382531671,1,
382568053,4,
382574069,1,
382600302,1,
382641181,1,
382714012,59,
382718179,5,
382725844,2,
382740264,1,
382778058,3,
382782274,1,
382828143,3,
382844470,1,
382844579,1,
382888378,8,
382894426,1,
382906436,2,
382930410,1,
382983930,5,
382991222,1,
382999951,5,
383000692,1,
383005121,4,
383061553,2,
383079456,4,
383115110,1,
383144102,6,
383150232,5,
383175999,1,
383221553,2,
383369246,8,
383401957,1,
383420999,1,
383448214,5,
383511375,2,
383553658,4,
383578432,2,
383578457,3,
383593597,9,
383677176,7,
383678760,1,
383703873,3,
383704756,14,
383713450,30,
383735420,3,
383742970,3,
383755857,3,
383778461,1,
383780624,4,
383781465,4,
383838141,1,
383867363,1,
383870797,1,
383902467,2,
383929841,1,
383938677,6,
383948205,2,
383966892,5,
383986874,5,
384039780,7,
384051686,1,
384061362,7,
384074951,5,
384093563,3,
384098885,7,
384100152,1,
384119319,2,
384125050,3,
384130696,9,
384186797,1,
384220190,2,
384237822,1,
384273348,1,
384288395,4,
384295770,1,
384315271,1,
384321832,3,
384327458,2,
384335527,3,
384346672,7,
384347860,2,
384352431,5,
384356572,1,
384407896,3,
384510533,1,
384511275,5,
384511507,1,
384553566,6,
384570008,1,
384577870,48,
384611778,45,
384619201,5,
384627170,3,
384652590,1,
384653291,8,
384680708,14,
384727491,4,
384731162,5,
384798302,1,
384798369,8,
384801411,7,
384806550,3,
384845335,86,
384852877,1,
384882643,2,
384910055,1,
384923082,3,
384939609,5,
384956892,1,
384980165,2,
385009618,3,
385019070,1,
385024682,5,
385082391,6,
385091574,2,
385110234,2,
385112487,7,
385144647,2,
385171582,2,
385180328,1,
385187679,3,
385188347,2,
385190517,3,
385197702,2,
385205661,1,
385221536,4,
385231519,12,
385290721,26,
385298492,2,
385306238,3,
385343819,2,
385351036,8,
385368071,2,
385403282,5,
386357708,1,
387472228,2,
387488513,1,
387553589,22,
387578206,1,
387580541,1,
387581283,4,
387584972,15,
387626393,9,
387640923,1,
387677941,1,
387686538,1,
387691686,1,
387723091,1,
387723117,2,
387735400,7,
387744493,1,
387749104,1,
387791098,4,
387799703,4,
387819196,2,
387832462,5,
387883556,14,
387901036,3,
387965395,2,
387999949,1,
388039612,2,
388054710,1,
388062796,3,
388074437,1,
388089484,4,
388095135,1,
388115636,2,
388125726,2,
388134082,1,
388143620,7,
388164576,4,
388175515,4,
388192445,10,
388199598,1,
388200255,3,
388215196,2,
388232142,1,
388241168,1,
388246779,1,
388259806,16,
388307209,2,
388399883,5,
388424129,38,
388480493,2,
388502031,1,
388515066,1,
388518821,1,
388530156,3,
388589723,13,
388652992,1,
388673071,5,
388698201,23,
388705048,1,
388732802,2,
388745317,1,
388778862,5,
388780843,1,
388788127,1,
388796120,3,
388804452,3,
388890840,1,
388912768,4,
388933210,1,
388951212,2,
388960460,1,
388997769,4,
389010919,1,
389058447,3,
389073198,5,
389117896,4,
389129727,3,
389134016,2,
389145327,2,
389179813,1,
389184540,1,
389314261,4,
389434424,3,
389466368,4,
389470055,1,
389471517,2,
389490467,20,
389500737,4,
389502253,1,
389521543,1,
389527276,1,
389543042,5,
389625278,1,
389626938,1,
389636002,1,
389636432,2,
389639980,2,
389651332,2,
389654278,1,
389696931,1,
389696956,1,
389722554,2,
389727470,1,
389740481,5,
389740788,8,
389763814,1,
389764713,3,
389773599,1,
389774639,15,
389782665,2,
389798927,5,
389833302,2,
389842931,19,
389852369,5,
389857475,2,
389865965,13,
389870171,7,
389871054,2,
389873985,1,
389876749,6,
389876806,6,
389899279,1,
389932930,1,
389998857,1,
390020451,5,
390045854,16,
390056620,4,
390058410,2,
390066546,4,
390076594,3,
390124501,1,
390182608,22,
390189801,1,
390237782,1,
390330645,3,
390359909,4,
390379113,3,
390385771,2,
390440253,8,
390446318,5,
390478568,1,
390489102,15,
390505592,17,
390514644,11,
390517464,2,
390529428,2,
390590586,1,
390640100,2,
390657237,1,
390660116,4,
390673283,1,
390675031,3,
390703676,10,
390707594,1,
390738946,1,
390746493,10,
390761617,3,
390787828,68,
390828879,15,
390861094,4,
390867661,3,
390870152,6,
390893642,1,
390920650,1,
390930840,1,
390962009,4,
390967628,7,
391027778,1,
391031283,1,
391068962,4,
391087970,7,
391112281,1,
391118437,7,
391128378,2,
391157542,4,
391159548,1,
391160215,1,
391161288,1,
391162971,10,
391182474,2,
391205671,1,
391206745,2,
391233442,1,
391267549,1,
391288347,4,
391306065,1,
391324902,1,
391376217,3,
391445038,2,
391505823,2,
391554581,10,
391578887,5,
391638046,4,
391643228,1,
391670353,4,
391680832,3,
391710498,2,
391735545,1,
391760725,2,
391762408,4,
391772670,2,
391790003,1,
391803566,6,
391829462,1,
391878626,1,
391933397,2,
391983939,20,
391998184,1,
392008041,1,
392022042,9,
392030599,1,
392041612,8,
392068102,2,
392077418,20,
392089934,5,
392090114,1,
392116901,1,
392123782,1,
392137220,3,
392172540,2,
392186102,5,
392205555,1,
392242491,1,
392263562,1,
392294252,2,
392300013,2,
392315222,12,
392344354,2,
392367041,1,
392379061,3,
392391728,3,
392394193,2,
392397345,1,
392406179,1,
392420790,2,
392429338,4,
392442133,1,
392453064,8,
392466629,11,
392470563,2,
392553897,7,
392558052,2,
392604211,2,
392623740,1,
392640702,1,
392720496,3,
392720801,3,
392721205,1,
392796199,1,
392915054,8,
392979142,8,
392988366,3,
393051826,2,
393076690,2,
393168273,2,
393193024,1,
393221825,2,
393254107,2,
393264320,2,
393283064,11,
393309984,5,
393313556,1,
393334313,1,
393339460,2,
393344403,15,
393354915,3,
393382155,1,
393389846,1,
393400016,1,
393424775,2,
393491196,1,
393533849,88,
393541032,2,
393577143,1,
393577762,5,
393601323,8,
393676895,1,
393677638,1,
393689815,2,
393692744,1,
393712286,12,
393712289,1,
393762489,4,
393781133,2,
393813324,19,
393840517,1,
393860598,2,
393878996,4,
393884770,7,
393917414,5,
393922307,3,
393924394,2,
393965801,14,
393966452,2,
393970884,1,
393973581,31,
393977434,5,
393994215,2,
394030183,6,
394039069,1,
394045041,1,
394093421,1,
394144893,2,
394155857,3,
394190706,41,
394192843,22,
394194351,1,
394204614,2,
394218283,3,
394241129,1,
394242911,4,
394355846,1,
394360432,1,
394400121,1,
394435663,4,
394452973,3,
394473250,1,
394480859,3,
394481428,3,
394530703,1,
394536502,4,
394545180,5,
394555445,2,
394636013,1,
394710552,1,
394745533,1,
394749378,1,
394751671,1,
394816748,2,
394820732,16,
394850325,11,
394862957,5,
394877948,7,
394891139,1,
394935985,45,
394940647,2,
394946727,6,
394955579,3,
394981484,16,
395013345,20,
395049927,1,
395119910,2,
395201023,22,
395208796,2,
395223431,1,
395245814,2,
395257033,1,
395288004,4,
395294119,1,
395313067,3,
395700011,1,
395917369,2,
396580102,1,
397475484,22,
397482647,11,
397511353,2,
397527797,4,
397534942,2,
397552837,2,
397555327,1,
397570052,7,
397585639,2,
397652629,1,
397670670,4,
397675703,5,
397682758,2,
397710690,1,
397720202,5,
397727728,3,
397745407,1,
397748005,76,
397748450,1,
397764101,3,
397890955,13,
397922766,1,
397926767,1,
397929209,4,
397942061,4,
397959842,1,
398020131,9,
398043356,1,
398169888,2,
398223107,4,
398227132,5,
398248591,2,
398249565,6,
398266098,96,
398277202,1,
398308163,1,
398329573,5,
398350066,21,
398399337,3,
398422394,3,
398428953,4,
398450999,5,
398528828,1,
398569582,6,
398603530,1,
398638353,10,
398654012,4,
398703967,5,
398708966,1,
398762211,2,
398772558,5,
398841171,4,
398855528,11,
398859348,16,
398866277,2,
398886499,1,
398926741,3,
398951632,11,
398958306,6,
398984062,1,
399024652,4,
399045020,16,
399060821,3,
399070754,1,
399098995,1,
399100668,1,
399126002,4,
399164458,1,
399175033,4,
399207810,1,
399227263,1,
399227354,7,
399227552,1,
399227990,4,
399243922,1,
399258516,4,
399272061,2,
399275205,1,
399301928,1,
399308428,5,
399315613,1,
399318906,3,
399324375,3,
399341486,1,
399366749,3,
399378660,1,
399390145,1,
399408186,17,
399422195,1,
399424753,1,
399440080,6,
399473321,5,
399475987,3,
399488733,1,
399511484,1,
399539782,4,
399653674,1,
399693209,1,
399717693,1,
399723147,8,
399731520,3,
399748169,2,
399753854,4,
399792134,3,
399796465,1,
399797166,2,
399854157,1,
399884253,1,
399923085,4,
399924836,16,
399977214,4,
399987999,4,
399990118,16,
400009312,5,
400016622,1,
400035333,1,
400035903,1,
400079265,6,
400086005,2,
400132627,3,
400139507,3,
400149936,1,
400177606,2,
400188983,2,
400251312,1,
400255568,2,
400258307,2,
400267241,6,
400271946,5,
400286688,1,
400324422,4,
400384806,8,
400497004,2,
400529210,1,
400581880,5,
400584140,1,
400588620,5,
400653143,1,
400707568,1,
400741286,2,
400757621,13,
400782017,1,
400808515,2,
400813465,5,
400861530,3,
400900866,22,
400903621,46,
400934477,4,
400950739,10,
400953352,4,
400994646,2,
401024906,10,
401040357,9,
401056650,6,
401066766,1,
401103270,4,
401104856,2,
401112149,2,
401132055,4,
401139837,4,
401140389,7,
401147301,4,
401148234,1,
401152368,5,
401162201,2,
401182092,4,
401186556,1,
401190665,19,
401193701,6,
401217542,2,
401245287,1,
401250923,8,
401265814,2,
401300165,22,
401338132,1,
401400684,5,
401421680,1,
401422217,1,
401469853,1,
401595483,1,
401657994,1,
401684253,1,
401693981,2,
401718556,4,
401740584,1,
401744636,1,
401745179,5,
401844352,1,
401857628,4,
401858642,4,
401865738,2,
401881248,1,
401887401,7,
401894597,1,
401914452,5,
401915459,4,
401948245,1,
401971528,4,
401977962,2,
402004394,4,
402011688,25,
402032601,6,
402067474,2,
402163430,2,
402180194,1,
402180798,4,
402194104,1,
402255533,7,
402289367,3,
402412290,1,
402412365,1,
402516520,2,
402553036,1,
402559595,6,
402561484,4,
402601595,1,
402628838,6,
402644769,11,
402658868,8,
402667653,4,
402671614,3,
402673099,1,
402709729,1,
402735658,2,
402735971,19,
402766430,3,
402782726,12,
402789127,2,
402790133,1,
402810717,2,
402828248,6,
402835201,1,
402855209,17,
402876379,1,
402896708,4,
402959886,20,
402997621,1,
403017940,1,
403024185,1,
403038037,2,
403072101,1,
403082852,1,
403087042,1,
403090426,3,
403092620,3,
403093644,4,
403128028,1,
403147903,1,
403161326,1,
403176837,4,
403184781,32,
403198666,3,
403201882,1,
403227317,2,
403228646,1,
403241862,1,
403243058,1,
403245061,3,
403257942,1,
403259534,1,
403289689,13,
403291586,20,
403299662,4,
403318264,2,
403343296,2,
403348113,5,
403369648,15,
403372469,1,
403374861,2,
403379407,1,
403420656,5,
403432909,5,
403526577,3,
403536113,2,
403578198,8,
403581614,7,
403585458,4,
403603160,1,
403637879,5,
403642788,3,
403649130,1,
403765464,1,
403815558,2,
403852957,1,
403879877,1,
403912264,1,
404051146,1,
404055725,2,
404071896,4,
404072837,3,
404099707,4,
404102501,2,
404120123,4,
404141384,6,
404152993,11,
404164014,3,
404164121,8,
404174781,27,
404177156,1,
404185001,1,
404272437,1,
404321549,16,
404324790,2,
404350639,1,
404360778,2,
404360869,1,
404370785,1,
404400202,5,
404430647,1,
404432775,2,
404462855,1,
404536922,1,
404571184,1,
404704918,7,
404729311,2,
404833048,1,
404844862,1,
404886442,20,
404894933,19,
404904773,2,
404926172,1,
404953135,1,
404977415,2,
405024985,4,
405034935,11,
405096009,2,
405107228,3,
405109497,1,
405155565,28,
405158312,2,
405167685,4,
405193459,7,
405211517,1,
405213398,1,
405222951,4,
405319534,1,
405321423,5,
405324369,2,
405333923,1,
405349036,3,
405379173,4,
405379611,14,
405397100,2,
405580549,3,
405650052,1,
405720194,4,
405880535,1,
406680132,1,
406872580,3,
407499227,1,
407514876,6,
407535962,2,
407544667,1,
407588516,2,
407655398,2,
407710268,3,
407719947,5,
407751957,200,
407795707,1,
407847441,3,
407897909,3,
407903228,4,
407910405,27,
407948926,2,
407997097,6,
408055200,6,
408079036,4,
408157576,28,
408157766,1,
408183317,5,
408193613,1,
408198604,1,
408208437,2,
408213759,1,
408221125,1,
408236917,5,
408277283,4,
408306660,3,
408350643,4,
408374973,3,
408380186,22,
408381341,27,
408383610,16,
408384261,25,
408424976,1,
408447316,2,
408457299,1,
408480952,4,
408487056,22,
408511152,1,
408530533,1,
408551810,4,
408635985,2,
408637114,10,
408653749,10,
408693075,4,
408720282,3,
408750214,4,
408768786,1,
408827301,25,
408829091,1,
408854503,1,
408864213,4,
408892834,1,
408926301,16,
408967164,4,
408974277,11,
408991040,1,
408991099,1,
408994366,2,
409000387,5,
409030939,1,
409047891,1,
409050515,1,
409060076,3,
409061173,5,
409064151,1,
409069382,1,
409090057,8,
409096211,1,
409130614,2,
409196821,8,
409237336,2,
409253408,1,
409336765,7,
409341211,2,
409377736,1,
409406741,9,
409408614,5,
409462553,1,
409486198,1,
409492444,30,
409514692,40,
409515004,2,
409562774,4,
409564481,3,
409589843,12,
409599222,4,
409752300,6,
409783438,1,
409816832,23,
409841640,2,
409845476,5,
409867942,2,
409900354,2,
409911674,1,
410037105,1,
410062558,1,
410064158,8,
410125124,12,
410128185,2,
410140396,7,
410140511,6,
410141170,1,
410141758,15,
410149132,1,
410149140,1,
410173298,1,
410219364,5,
410273320,5,
410286702,2,
410303481,3,
410315378,3,
410351118,6,
410352611,16,
410354930,1,
410355028,15,
410362784,7,
410371298,4,
410374565,2,
410379150,2,
410380646,2,
410501837,1,
410503726,2,
410555791,3,
410565709,1,
410573877,4,
410593396,2,
410600068,2,
410603625,6,
410688683,3,
410693337,1,
410714240,1,
410720247,4,
410730063,1,
410872188,2,
410881148,1,
410897409,15,
410927776,22,
410944870,8,
410964837,9,
410976864,7,
411009707,16,
411101199,2,
411103864,2,
411140031,24,
411188931,4,
411289267,1,
411291560,1,
411332703,2,
411373525,5,
411386683,13,
411394893,1,
411400930,10,
411409592,1,
411411788,4,
411429327,2,
411475205,5,
411481732,1,
411500572,4,
411527427,1,
411535222,6,
411540420,1,
411542806,5,
411552078,20,
411555980,4,
411609936,16,
411690019,1,
411704851,5,
411707854,1,
411795610,2,
411815228,2,
411838121,30,
411851926,1,
411915143,2,
411929425,4,
411947765,2,
412001935,4,
412048100,1,
412049322,4,
412059396,1,
412059594,5,
412089310,9,
412114647,1,
412131203,6,
412147589,2,
412193567,1,
412232571,2,
412292732,2,
412369191,2,
412385361,1,
412442519,1,
412475428,3,
412500894,6,
412534125,3,
412561706,2,
412626392,21,
412647034,1,
412651424,3,
412662900,5,
412670093,2,
412701526,5,
412810905,3,
412819948,10,
412838526,2,
412842239,4,
412912453,1,
412919755,3,
412928087,1,
412961088,1,
413054636,2,
413057506,15,
413068321,2,
413082249,2,
413116476,10,
413127606,5,
413172941,3,
413295486,2,
413317728,42,
413353517,1,
413385261,2,
413443052,10,
413446071,1,
413465055,1,
413500043,1,
413555392,7,
413568692,3,
413581034,2,
413591587,29,
413605239,2,
413624842,4,
413644568,8,
413684309,9,
413737750,3,
413748336,1,
413754706,1,
413756032,1,
413758582,1,
413808890,2,
413816968,4,
413839663,1,
413864034,4,
413893140,21,
413912866,3,
413923517,10,
413968959,1,
414006973,4,
414053090,1,
414089201,1,
414097907,20,
414123828,7,
414141846,1,
414150391,1,
414154658,3,
414271742,3,
414274407,3,
414337402,1,
414339002,1,
414350520,6,
414356717,1,
414362327,3,
414408955,1,
414420893,2,
414469734,2,
414475046,1,
414488171,1,
414489963,6,
414550178,6,
414593665,4,
414620419,10,
414652776,1,
414654541,5,
414656801,6,
414658500,1,
414705947,5,
414713495,4,
414715920,1,
414728964,5,
414735175,1,
414751271,9,
414759720,3,
414760108,8,
414789016,3,
414794081,6,
414817023,1,
414840637,1,
414854661,3,
414864090,1,
414872028,7,
414946681,1,
414985028,4,
414988204,3,
414992560,2,
415016641,4,
415052695,7,
415070853,5,
415077668,1,
415119767,2,
415121169,3,
415152701,3,
415163237,1,
415176072,3,
415183896,1,
415215250,3,
415228592,36,
415251750,1,
415264290,1,
415266477,1,
415273788,8,
415298504,1,
415376656,1,
415389543,1,
415750181,2,
415750868,3,
417491982,2,
417501145,1,
417535887,1,
417549029,11,
417573441,6,
417597416,1,
417604261,7,
417703659,2,
417719259,1,
417736139,4,
417765864,3,
417772902,4,
417789484,1,
417880895,4,
417881406,2,
417889177,1,
417903689,1,
417908746,1,
417953304,6,
417958998,3,
417964574,2,
417964798,1,
417972262,1,
418014510,1,
418026670,1,
418028718,4,
418043907,6,
418047288,1,
418114351,1,
418120218,5,
418121844,1,
418148060,1,
418150868,2,
418190401,12,
418251138,2,
418263562,5,
418280145,1,
418292660,4,
418307146,1,
418343406,7,
418379178,3,
418411575,6,
418499380,2,
418541157,2,
418543369,2,
418582292,3,
418582714,4,
418591160,1,
418609467,3,
418613444,3,
418615332,6,
418629747,1,
418655619,1,
418671749,11,
418679866,6,
418739165,3,
418827119,4,
418827655,2,
418834958,2,
418868485,23,
418913695,1,
418919627,1,
418959649,4,
419012463,7,
419017447,4,
419033378,3,
419088109,19,
419211750,2,
419239629,1,
419278262,1,
419291174,3,
419327135,20,
419341045,2,
419382452,4,
419388996,2,
419390281,1,
419425327,2,
419426499,7,
419476999,6,
419485289,1,
419485628,3,
419495569,1,
419499348,1,
419512991,4,
419553532,1,
419555123,2,
419621834,2,
419660741,4,
419660873,23,
419664586,4,
419697438,2,
419710447,3,
419740196,5,
419796735,3,
419796974,2,
419828900,1,
419845334,10,
419846498,8,
419854146,1,
419926142,2,
419940010,1,
419949334,2,
419954953,3,
419974084,6,
419981170,24,
419987557,8,
419997481,2,
420107609,5,
420111999,2,
420185936,2,
420194938,20,
420213910,4,
420222499,1,
420244394,1,
420245482,4,
420257990,3,
420271025,1,
420280844,2,
420281438,1,
420311789,8,
420413783,142,
420433229,4,
420441321,1,
420466575,5,
420466690,3,
420493587,5,
420510331,1,
420559031,1,
420596470,2,
420610438,2,
420630956,4,
420639999,2,
420668402,1,
420688228,2,
420728420,1,
420742660,19,
420765547,7,
420792194,1,
420818296,21,
420820359,1,
420826752,5,
420829277,1,
420867293,2,
420873028,3,
420875916,1,
420876856,1,
420938953,3,
420950503,2,
420954182,26,
420974180,1,
421036112,2,
421036518,1,
421038548,4,
421059791,4,
421061680,2,
421090051,2,
421100645,1,
421105768,2,
421113028,1,
421116104,3,
421120452,1,
421123407,1,
421153248,3,
421183211,1,
421198656,2,
421201385,8,
421203993,2,
421206079,5,
421210246,2,
421217902,3,
421240623,8,
421243981,2,
421248378,1,
421276346,3,
421287681,1,
421287855,7,
421306473,6,
421312505,1,
421320268,1,
421323734,6,
421345638,6,
421377722,1,
421380270,3,
421382771,2,
421389503,2,
421395815,5,
421415803,1,
421416637,2,
421419516,1,
421419870,4,
421422379,1,
421422957,3,
421449174,1,
421476474,10,
421531252,3,
421542861,4,
421552894,2,
421561630,3,
421568155,2,
421569781,2,
421595786,2,
421637273,5,
421682147,2,
421686346,1,
421710575,1,
421714999,2,
421756768,3,
421757402,7,
421798042,10,
421813171,4,
421831611,1,
421853110,2,
421887308,4,
421906132,55,
421931429,1,
421979311,1,
421985292,1,
422041426,2,
422067751,1,
422103713,1,
422117341,138,
422122275,1,
422138750,3,
422160891,3,
422165670,6,
422251173,1,
422255547,3,
422301713,4,
422315028,1,
422369751,3,
422399279,1,
422424630,1,
422430108,4,
422481226,15,
422497545,10,
422542894,1,
422551176,2,
422558551,2,
422568360,2,
422599563,1,
422599779,1,
422624023,1,
422625558,11,
422625848,12,
422630863,1,
422632414,1,
422639773,4,
422704445,3,
422711853,4,
422779157,4,
422801795,1,
422808311,1,
422813550,3,
422849703,4,
422867077,1,
422868851,7,
422883769,1,
422895961,4,
422915801,7,
423031582,1,
423032598,1,
423041839,1,
423050251,1,
423086065,1,
423132380,47,
423140458,6,
423239102,9,
423276880,4,
423296193,1,
423296839,5,
423315795,1,
423351378,2,
423360429,2,
423361765,2,
423394212,13,
423429083,1,
423441948,15,
423479195,1,
423495100,1,
423513258,2,
423539691,1,
423548411,1,
423588193,5,
