numero_de_dossier,type_de_dossier,etat_du_dossier,accord_signe,date_de_jugement,date_d_enregistrement,situation_juridique,siret,nombre_de_ruptures_de_contrats_en_debut_de_procedure,nombre_de_ruptures_de_contrats_en_fin_de_procedure
18524,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,19/10/2016,In bonis,34916656100077,50,49
18524,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,19/10/2016,In bonis,34916656100093,6,6
22086,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,26/03/2018,Liquidation sans poursuite d activite (L.641-4),31256214300049,69,55
929,"PSE : plan de sauvegarde de l'emploi",instruit,,,21/05/2014,Redressement judiciaire (anciens delais),39345414500045,,57
8005,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,01/02/2016,In bonis,9575031100755,67,67
8005,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,01/02/2016,In bonis,9575031100748,0,
8005,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,01/02/2016,In bonis,9575031100821,74,74
19096,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,27/01/2017,In bonis,54204465600107,22,22
19096,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,27/01/2017,In bonis,54204465600115,,
19096,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,27/01/2017,In bonis,54204465600081,,
26389,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,06/09/2019,In bonis,59205630300247,1,
26389,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,06/09/2019,In bonis,59205630300270,7,
26389,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,06/09/2019,In bonis,59205630300064,24,
25938,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,28/06/2019,In bonis,47982472400039,,
3560,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/09/2015,Periode d’observation en procedure de sauvegarde,69203782300048,23,20
3560,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/09/2015,Periode d’observation en procedure de sauvegarde,69203782300097,8,6
18329,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,09/09/2016,In bonis,38092220300019,169,169
2410,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,18/02/2015,In bonis,32792005400068,27,27
223,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,01/10/2013,In bonis,39094044300026,56,56
18413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/09/2016,In bonis,60203318500144,53,47
18413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/09/2016,In bonis,60203318500102,26,24
18413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/09/2016,In bonis,60203318500185,16,16
18413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/09/2016,In bonis,60203318500169,5,4
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800047,58,58
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800138,92,92
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800146,66,66
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800153,28,28
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800161,27,27
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800195,13,13
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800203,22,22
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800088,20,20
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800245,29,29
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800252,19,19
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800344,50,50
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800443,27,27
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800096,23,23
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800120,22,22
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800229,41,41
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800542,30,30
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800070,30,30
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800609,97,97
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800476,41,41
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800450,113,113
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800369,35,35
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800427,67,67
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800567,53,53
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800401,75,75
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800302,22,22
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800526,27,27
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800351,1,1
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800419,16,16
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800385,38,38
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800278,47,47
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800666,36,36
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800633,15,15
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800690,20,20
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800641,28,28
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800625,27,27
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800674,32,32
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800575,34,34
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800518,21,21
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800492,4,4
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800500,115,115
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800336,26,26
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800591,15,15
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800286,242,242
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800054,144,144
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800039,20,20
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800328,53,53
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800377,49,49
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800559,35,35
2571,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/03/2015,Periode de maintien provisoire de l activite (LJ) (L.631-17),79989388800260,13,13
2346,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,06/02/2015,In bonis,95850898800036,36,36
17642,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,25/05/2016,Fin de la periode de maintien de l activite (LJ) (L.641-4),44486483900030,94,87
23659,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2018,In bonis,31063534700068,11,11
23659,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2018,In bonis,31063534700126,10,10
23659,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2018,In bonis,31063534700225,11,11
23659,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2018,In bonis,31063534700357,6,6
23659,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2018,In bonis,31063534700019,8,8
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100126,3,3
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100043,2,2
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100084,9,9
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100118,17,17
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100134,6,6
509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,65382043100142,5,5
20434,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,09/06/2017,Periode observation en RJ (L.631-17),39106260100045,,15
547,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,23/01/2014,Redressement judiciaire (anciens delais),48231733600030,9,9
547,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,23/01/2014,Redressement judiciaire (anciens delais),48231733600048,12,12
3300,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,09/07/2015,In bonis,45167897301564,52,51
3300,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,09/07/2015,In bonis,45167897301515,52,50
3600,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/09/2015,Periode observation en RJ (L.631-17),79160469700015,93,93
3600,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/09/2015,Periode observation en RJ (L.631-17),79160469700098,33,33
3600,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/09/2015,Periode observation en RJ (L.631-17),79160469700122,45,45
3600,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/09/2015,Periode observation en RJ (L.631-17),79160469700023,3,3
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600032,9,9
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600040,3,3
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600057,1,1
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600065,,
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600107,4,4
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600115,5,5
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600081,1,1
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600099,1,1
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600073,8,8
20781,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/07/2017,In bonis,48319957600123,1,1
3686,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31095510900056,3,
3686,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31095510900049,2,
3686,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31095510900072,2,
3686,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31095510900098,2,
3686,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31095510900106,2,
21080,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,02/10/2017,In bonis,78439368800063,2,2
26423,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,11/09/2019,In bonis,38996000600010,,
2881,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,30/04/2015,Periode observation en RJ (L.631-17),9568046800089,0,15
24882,Autre type de dossier,en_cours_procedure,Non,,12/02/2019,In bonis,82350008700023,,
24882,Autre type de dossier,en_cours_procedure,Non,,12/02/2019,In bonis,82350008700049,,
24882,Autre type de dossier,en_cours_procedure,Non,,12/02/2019,In bonis,82350008700031,,
24882,Autre type de dossier,en_cours_procedure,Non,,12/02/2019,In bonis,82350008700056,,
24882,Autre type de dossier,en_cours_procedure,Non,,12/02/2019,In bonis,82350008700064,,
508,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,09/01/2014,In bonis,33535192000095,62,25
79,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,28/08/2013,Liquidation judiciaire (anciens delais),41497201800041,209,209
19488,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/03/2017,In bonis,38258755800117,15,15
17946,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,05/07/2016,In bonis,35350895500021,26,5
18400,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,22/09/2016,Fin de la periode de maintien de l activite (LJ) (L.641-4),42864582400015,169,169
18818,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,08/12/2016,In bonis,31520256400193,16,
18818,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,08/12/2016,In bonis,31520256400185,1,
17624,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/05/2016,Plan de RJ avec cession  (L.642-5),53133172600020,78,40
18772,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/12/2016,Plan de cession en LJ (L.642-5),48749741400051,41,33
18772,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/12/2016,Plan de cession en LJ (L.642-5),48749741400069,3,2
21411,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,08/12/2017,In bonis,33211009700018,19,19
26435,"PSE : plan de sauvegarde de l'emploi",initie,Non,,16/09/2019,In bonis,50104688200020,,
2722,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/04/2015,In bonis,44345785800217,2,2
2722,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/04/2015,In bonis,44345785800019,87,82
2722,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/04/2015,In bonis,44345785800118,3,3
2722,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/04/2015,In bonis,44345785800159,2,2
2722,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/04/2015,In bonis,44345785800050,2,2
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500313,12,12
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500180,3,3
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500305,1,1
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500255,18,18
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500214,3,3
23892,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanEnRetard,Non,,19/10/2018,In bonis,43212373500347,7,7
718,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,10/03/2014,In bonis,50908509800028,16,
1621,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,10/10/2014,In bonis,44461145300051,45,40
22383,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,02/05/2018,In bonis,54206580000055,0,75
1489,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,25/09/2014,Redressement judiciaire (anciens delais),34447775700043,27,10
1489,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,25/09/2014,Redressement judiciaire (anciens delais),34447775700050,5,5
218,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,30/09/2013,In bonis,45357080600027,96,
1242,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,07/08/2014,In bonis,41922224500021,43,43
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700176,20,20
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700218,7,7
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700010,3,3
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700044,1,1
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700168,5,2
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700101,1,1
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700135,2,2
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700069,32,30
3268,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/07/2015,In bonis,43380214700093,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100802,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100075,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100042,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100778,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180102071,3,3
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100935,3,3
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100620,1,1
23986,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,30/10/2018,In bonis,50368180100745,1,1
